84,200110,1,0,32.0,10,81.33962264150944,99.71575545716922
34,200108,1,1,128.0,10,81.0909090909091,100.0
21,200201,1,0,32.0,121,78.03846153846153,97.77275698584292
84,200201,1,1,32.0,10,84.3157894736842,99.03737486811798
84,198508,1,0,32.0,120,67.86324786324786,99.8216135091385
47,200204,1,3,32.0,120,81.78260869565217,97.54190104502436
21,200205,0,3,nan,200,75.672131147541,98.9958616701283
21,200205,0,3,32.0,20,73.27868852459017,99.40524188017211
21,200205,0,3,24.0,120,74.16666666666667,100.0
84,200206,1,1,32.0,10,78.88372093023256,99.94563370710159
21,200207,0,3,48.0,0,81.02702702702703,99.16121648514994
21,200207,0,3,48.0,0,79.52380952380952,98.65132209268646
45,200207,0,1,32.0,10,79.02777777777777,97.7797865802446
45,200207,0,0,32.0,23,81.0,99.51491384277695
45,200204,0,0,48.0,10,81.48958333333333,97.27665024202065
21,200207,1,5,36.0,0,78.60416666666667,99.79260224622502
21,200207,1,5,36.0,0,76.02439024390246,99.06089008868256
21,200207,1,5,36.0,0,74.86363636363636,99.330360060325
21,200207,1,5,36.0,0,75.25,98.18467508369271
21,200207,1,5,36.0,0,74.7,98.21722403694912
21,200207,1,5,36.0,0,79.38297872340425,98.81489654255242
45,200207,0,3,32.0,0,81.84615384615384,99.47175278535072
45,200207,0,3,32.0,0,82.56756756756756,97.00250244709714
45,200207,0,3,32.0,0,81.67567567567569,98.19119414854609
45,200207,0,3,32.0,0,80.78571428571429,99.26063133829868
45,200207,0,0,128.0,10,85.8,99.38117956325705
21,200204,0,0,nan,200,84.65384615384616,99.04522223200144
47,200208,1,3,108.0,20,82.5,99.79390572797165
47,200208,1,4,36.0,0,77.42222222222222,99.7781676671036
47,200208,1,4,36.0,0,76.39473684210526,98.52850240911205
47,200208,1,4,36.0,0,78.1304347826087,98.80335233526516
47,200208,1,4,36.0,0,78.54761904761905,99.6381781134738
47,200208,1,4,36.0,0,77.27272727272727,97.4865355340608
45,200208,0,1,32.0,120,80.0,99.88833882188732
45,200208,0,1,16.0,0,83.51937984496124,99.6580805920488
47,200208,0,2,nan,200,83.31818181818181,98.75148438283712
47,200208,0,2,16.0,120,81.33333333333333,98.38221267361756
21,200208,1,1,32.0,20,88.73584905660377,99.90721131803595
90,200207,1,2,32.0,120,87.36764705882355,98.6743998661568
84,200208,0,3,32.0,10,83.53521126760563,98.91538149007677
84,200208,0,3,32.0,120,88.53333333333332,100.0
84,200208,0,3,32.0,10,86.23333333333332,98.61004670840859
21,200208,1,1,48.0,120,80.20689655172414,99.55966844538185
21,200208,1,1,48.0,21,79.0,99.60920178300353
21,200209,1,1,32.0,20,79.73076923076924,99.36628780139864
21,200209,1,1,nan,200,88.26923076923076,99.71034860688127
21,200210,1,3,40.0,10,78.73333333333333,99.53047586629499
21,200210,1,3,nan,210,79.33333333333333,100.0
21,200210,1,3,nan,200,78.5,99.61936223384932
21,200210,1,3,40.0,120,86.1764705882353,100.0
84,200210,1,1,32.0,120,81.69811320754717,99.43638429164541
45,200210,0,0,24.0,200,75.57608695652173,97.51820506521759
6,200208,1,0,48.0,0,83.3103448275862,99.82916009825128
84,200212,1,0,24.0,10,82.41379310344827,99.3834782760524
45,200301,1,0,36.0,200,82.27118644067797,99.37341354865094
21,200304,1,0,32.0,10,87.7837837837838,99.62641574354308
45,200304,0,0,24.0,200,79.40677966101696,99.59277714945793
45,200302,0,0,32.0,120,85.08666666666667,98.55413990126976
21,200306,0,0,32.0,20,87.00746268656717,99.29727199263985
21,200307,0,2,40.0,20,80.44736842105263,99.93557236154976
21,200307,0,2,56.0,10,73.34375,100.0
45,200307,0,1,48.0,120,77.2,99.32370905638878
45,200307,0,2,108.0,20,82.41666666666667,98.7741865416185
21,200307,0,4,48.0,20,83.46808510638297,99.60055405700909
21,200307,0,4,32.0,20,80.34615384615384,99.76249149843744
21,200306,1,0,32.0,120,70.5,98.10742112069843
45,200307,0,2,32.0,20,82.48,98.61567181868641
21,200307,0,0,32.0,120,83.12903225806451,99.45938918069716
84,200307,1,0,32.0,120,78.70588235294117,98.88141831536673
45,200307,0,3,32.0,20,86.5625,99.60267782952779
45,200307,0,3,32.0,20,85.7,99.3033959389673
21,200307,0,1,32.0,120,84.51724137931033,99.84017330237666
84,200307,0,0,32.0,0,78.3623188405797,99.70856750768849
84,200307,1,0,40.0,20,76.02564102564101,99.2890238562374
21,200307,0,8,36.0,0,81.53658536585365,98.33741322819316
21,200307,0,8,36.0,0,86.175,99.13600247792374
21,200307,0,8,36.0,0,80.84615384615384,99.11309604289112
21,200307,0,8,36.0,0,76.76470588235293,97.40043476059904
21,200307,0,8,36.0,0,82.6829268292683,99.87973882489479
21,200307,0,8,36.0,0,78.65853658536584,97.67646145156654
21,200307,0,8,36.0,0,74.825,98.20695029950069
21,200307,0,8,36.0,0,77.60975609756099,97.77284775214716
21,200307,0,8,36.0,0,81.34146341463416,99.69274986560231
21,200307,1,3,36.0,0,73.46153846153847,97.95551971935456
21,200307,1,3,36.0,0,79.46511627906976,99.28483673471636
21,200307,1,3,36.0,0,84.6842105263158,98.3984568393528
21,200307,1,3,36.0,0,82.6,99.2080492325969
84,200307,1,2,40.0,10,80.5,99.03097064651016
84,200307,1,2,32.0,120,87.94117647058823,99.54902535327007
45,200307,0,1,48.0,10,81.71875,97.91381146820153
21,200308,0,1,nan,200,85.28915662650603,99.29397560023668
21,200308,0,1,nan,200,84.95180722891567,99.03703235129144
21,200308,1,0,16.0,10,92.0,99.93880795018585
45,200308,0,1,56.0,10,73.19230769230771,99.32288107499565
67,200308,0,0,16.0,0,84.08620689655173,97.57705419959996
45,200308,0,1,32.0,0,71.97297297297297,98.7395373533273
45,200308,0,1,32.0,0,79.75,98.26985806390655
45,200308,0,1,32.0,0,71.93939393939394,97.84942204896299
45,200308,0,1,32.0,0,71.38709677419354,98.24092302078009
45,200308,0,3,32.0,120,77.86666666666666,100.0
45,200308,0,3,32.0,120,82.21875,99.52119731401527
45,200308,0,3,32.0,120,82.55263157894737,99.16253573391022
45,200308,0,2,48.0,0,81.3953488372093,99.36999857816113
45,200308,0,2,32.0,120,86.12903225806451,99.47154280123354
45,200308,0,2,32.0,120,86.0,99.47029308462794
45,200308,0,0,32.0,0,70.82758620689657,99.91545574636723
45,200308,0,2,32.0,10,83.27272727272727,98.81676189651483
45,200308,0,2,32.0,10,80.5,99.30206407118963
47,200308,1,5,36.0,0,76.37209302325581,99.62224233411986
47,200308,1,5,36.0,0,77.46666666666667,99.55381665640249
47,200308,1,5,36.0,0,76.75,98.75674782171852
47,200308,1,5,36.0,0,77.33333333333333,98.29148240568844
47,200308,1,5,36.0,0,78.16666666666667,99.74995345547974
21,200308,0,0,32.0,120,77.4,98.52976264453291
45,200308,1,7,36.0,0,82.97619047619048,99.88263453046876
45,200308,1,7,36.0,0,82.69444444444444,98.06511428607693
45,200308,1,7,36.0,0,80.53488372093024,98.38394776842242
45,200308,1,7,36.0,0,79.36842105263158,98.58053462082864
45,200308,1,7,36.0,0,75.21428571428571,99.459089035168
45,200308,1,7,36.0,0,87.70454545454545,99.6631578141518
21,200308,1,1,36.0,0,79.41747572815535,98.06962845750776
21,200308,1,1,nan,200,88.6978021978022,98.68241483678798
45,200308,1,0,36.0,200,84.63636363636364,98.64811077581557
47,200308,0,0,32.0,22,87.3,98.24445110325136
45,200309,0,1,24.0,200,76.06666666666666,99.32843737458164
45,200308,1,1,32.0,120,76.04347826086956,99.9018329626505
84,200309,0,1,32.0,10,74.7741935483871,100.0
45,200310,1,2,128.0,10,84.0,98.38084385722046
45,200309,0,3,32.0,120,78.30263157894737,99.57113243275988
45,200309,0,3,32.0,120,77.7837837837838,100.0
45,200309,0,3,32.0,120,83.6969696969697,99.62749645327007
45,200309,0,3,32.0,120,78.47368421052632,99.66762972489632
67,200312,1,0,16.0,0,77.45454545454545,98.92499404182028
45,200312,0,2,32.0,20,72.25,97.69072887197123
45,200312,0,2,32.0,10,83.91666666666667,97.63926558989338
21,200403,0,3,32.0,10,79.85106382978724,99.59698411037445
21,200403,0,3,nan,201,80.59420289855072,99.63259065402457
45,200403,1,1,nan,200,81.075,99.06374253448095
45,200403,1,1,40.0,10,84.84782608695652,98.1669691377785
45,200404,1,4,nan,200,83.86363636363636,99.1486440364875
45,200404,1,4,32.0,120,84.83720930232558,99.83089810597956
45,200404,1,4,32.0,120,83.86666666666666,99.10710315414505
45,200404,1,4,32.0,120,78.34883720930233,100.0
21,200404,1,0,32.0,120,87.7142857142857,97.78374611604143
21,200405,0,0,48.0,10,80.3859649122807,98.97732134337872
45,200406,0,2,32.0,20,86.65079365079364,96.23760012806999
45,200407,0,1,56.0,10,75.41379310344827,99.61044557348892
21,200406,0,0,nan,200,82.64516129032258,98.95491715021107
45,200407,1,2,nan,200,81.7,98.81541332831586
45,200407,1,2,nan,200,82.72413793103449,99.23669008427223
45,200402,1,1,56.0,10,78.28125,99.60267782952779
45,200402,1,1,nan,200,83.1,99.74995345547974
21,200407,1,1,40.0,120,88.66129032258064,99.5894620705208
45,200407,0,2,36.0,0,80.25984251968505,98.59506390572405
45,200407,0,2,36.0,0,77.73214285714286,99.66355423976769
45,200407,0,2,nan,200,89.54347826086956,97.1680565969307
45,200407,0,0,48.0,20,76.92307692307692,99.27915132457605
21,200407,0,0,40.0,10,82.54545454545455,100.0
21,200407,0,1,24.0,23,83.31343283582089,99.72201452683016
21,200407,0,1,nan,210,84.9655172413793,99.61044557348896
67,200407,1,0,8.0,0,87.98198198198199,99.33184727678614
45,200407,0,0,40.0,20,89.48,99.85845144405329
21,200407,1,1,32.0,0,80.58088235294117,99.10512799773942
21,200407,1,1,32.0,0,81.40322580645163,98.76685968627413
47,200407,0,4,16.0,0,78.05228758169935,98.67238110228821
47,200407,0,4,16.0,0,75.3302752293578,98.61975337313636
84,200407,0,0,36.0,10,87.92452830188678,99.66645994297464
45,200407,0,3,16.0,20,74.925,100.0
45,200407,0,3,16.0,22,82.5,100.0
45,200407,0,3,16.0,22,82.3,100.0
45,200407,0,3,16.0,21,79.0,100.0
45,200407,0,2,16.0,20,77.05714285714284,98.8366847663942
45,200407,0,2,16.0,22,85.5,100.0
45,200407,0,2,16.0,21,83.3,100.0
45,200407,0,2,32.0,0,81.52777777777777,99.42514145999628
45,200407,0,2,32.0,0,80.11627906976744,99.43394346207512
45,200407,0,2,32.0,0,82.8611111111111,99.86281562474849
45,200408,0,0,nan,200,77.11042944785277,99.50641482387371
21,200407,1,1,nan,200,83.3875,99.27435114965643
21,200407,1,1,32.0,20,83.76056338028171,99.37754327950016
47,200408,1,0,16.0,120,81.0,97.15037104550305
31,200409,1,0,nan,210,82.46540880503143,98.47436527082331
45,200503,0,5,16.0,0,83.60629921259844,99.82393094161495
45,200503,0,5,16.0,0,82.375,99.46930987429441
45,200503,0,5,16.0,0,82.86,99.178364167709
21,200503,1,1,24.0,120,86.04743589743595,99.24993165856024
21,200504,1,1,48.0,20,84.7375,98.71577157228344
21,200504,1,1,nan,200,85.80769230769229,99.90563429603552
84,200505,1,0,24.0,120,80.2936507936508,99.25622018845353
21,200506,0,0,48.0,20,82.28888888888889,99.37848638348049
21,200506,0,2,nan,200,89.17021276595743,99.92193376567933
21,200506,0,2,48.0,20,72.45588235294117,98.31993445902205
21,200506,0,2,48.0,120,60.0,98.66423167231932
45,200506,0,1,nan,200,85.25,100.0
45,200506,1,4,32.0,120,72.93478260869566,99.2543562996789
45,200506,1,4,16.0,0,77.32758620689657,98.56234465039728
45,200506,1,4,16.0,0,81.38255033557047,97.04782528348387
45,200506,1,4,16.0,0,79.34545454545454,98.549989783159
21,200506,1,3,nan,200,79.87096774193549,99.25645172680514
21,200506,1,3,nan,200,77.16129032258064,99.32609875603669
45,200507,0,0,64.0,10,75.12,99.9018329626505
21,200507,0,2,48.0,0,82.45588235294117,99.40800119046808
21,200507,1,3,16.0,10,80.56666666666666,99.06345551215307
84,200507,1,0,16.0,20,83.44444444444444,99.14103392610045
21,200507,0,0,32.0,10,84.8,99.65728105548635
45,200507,0,1,16.0,0,76.48062015503876,99.00011981901527
45,200507,0,1,16.0,0,77.13475177304964,98.3224050589667
21,200507,1,2,40.0,10,85.48333333333333,99.8765702081108
21,200507,1,2,40.0,10,82.58904109589041,99.58160318129384
21,200507,1,2,40.0,20,84.24242424242425,99.85463337400415
90,200507,1,1,nan,210,84.12,96.52389565657991
90,200507,1,1,32.0,120,70.20689655172414,99.02830664832324
47,200507,0,1,32.0,0,73.1388888888889,98.63005204670095
47,200507,0,1,32.0,0,73.30434782608695,99.38706068125786
47,200507,0,0,32.0,0,76.26315789473685,98.08471317736462
21,200507,1,2,32.0,21,85.05263157894737,99.4574970105938
21,200507,1,2,nan,201,86.20512820512822,99.30138631381071
45,200507,0,1,16.0,20,75.70588235294117,99.07479411577127
47,200507,0,1,64.0,10,75.70833333333333,99.03433750265341
21,200507,0,3,16.0,22,84.66666666666667,99.13717559824741
21,200507,0,3,16.0,20,74.44444444444444,98.62098671349527
21,200507,0,3,16.0,23,88.5,100.0
21,200507,0,3,16.0,23,90.0,100.0
21,200507,0,0,32.0,120,83.97619047619048,99.467961845173
45,200507,1,0,8.0,0,79.9639175257732,99.10866737307529
45,200507,1,1,24.0,120,76.69565217391305,99.94682011279951
45,200507,1,1,40.0,10,81.1111111111111,98.1533833020028
21,200507,0,2,36.0,200,79.12307692307692,99.18197550423938
21,200507,0,2,36.0,200,77.94736842105263,99.42768404216623
21,200507,0,2,36.0,200,76.4390243902439,99.56428659709982
45,200507,1,0,nan,200,71.06818181818181,97.24051023287365
84,200509,1,2,48.0,20,80.03921568627452,98.7086485040907
47,200510,0,3,nan,200,80.72222222222223,100.0
47,200510,0,3,nan,200,77.89285714285714,97.90383393330269
47,200510,0,3,32.0,20,84.25,100.0
47,200510,0,3,32.0,120,80.34615384615384,98.68068268153492
84,200601,1,0,32.0,20,92.44444444444444,97.60475556791792
84,200603,1,0,16.0,10,83.07142857142857,98.14445010822241
84,200603,0,0,40.0,120,75.65,99.28797205146292
84,200604,1,0,16.0,10,78.66666666666667,99.28469016311978
21,200604,1,0,32.0,20,75.34166666666667,99.51694733021694
45,200604,1,2,32.0,120,84.35714285714286,100.0
47,200604,1,0,nan,202,81.23076923076924,99.89168340740072
45,200604,0,0,32.0,0,76.83333333333333,98.68781845269794
21,200605,0,0,24.0,200,77.44827586206897,98.86418441786593
45,200607,1,0,32.0,120,74.6,99.17950151608127
21,200606,0,1,40.0,20,82.05405405405405,98.45682628870323
21,200606,0,1,nan,200,83.10810810810811,99.27071901082563
45,200606,1,2,nan,200,85.14035087719299,99.78311581290043
84,200606,0,0,40.0,10,80.73333333333333,99.79257096900592
45,200606,1,2,36.0,0,76.74615384615385,97.85649691572924
45,200606,1,2,36.0,0,78.39837398373983,98.27621211925344
45,200606,1,2,36.0,0,83.90196078431373,99.08973503305548
84,200607,1,2,nan,200,75.84727272727272,99.71540597439518
84,200607,1,2,32.0,120,82.4,98.98163090352388
84,200607,1,2,40.0,10,82.26011560693641,98.16926087035965
21,200607,0,0,16.0,10,82.89583333333333,96.7505671990584
45,200606,0,1,32.0,120,81.96875,100.0
45,200606,0,1,32.0,120,78.97142857142858,99.3826437204824
84,200606,1,0,24.0,200,80.73076923076924,99.8410152290535
47,200607,0,2,32.0,10,83.47058823529412,99.22419465366491
47,200607,0,2,32.0,10,83.52,100.0
47,200607,0,2,32.0,10,80.6774193548387,98.66033009994035
21,200606,1,0,12.0,10,84.26760563380282,99.31781841949051
21,200607,0,0,8.0,0,79.07079646017701,97.72507647229796
45,200607,0,1,16.0,20,79.23404255319149,99.34312028254196
45,200607,0,1,16.0,20,81.31111111111113,97.93227523905969
45,200607,0,1,32.0,0,76.12142857142857,99.40748076833384
45,200607,0,1,32.0,0,79.84482758620689,99.30805353354371
45,200606,0,1,nan,200,86.66666666666669,99.6494055254764
45,200606,0,1,32.0,10,78.2,99.76260710773987
45,200606,1,3,16.0,22,88.5,100.0
45,200606,1,3,16.0,23,89.5,100.0
45,200606,1,3,48.0,120,81.05714285714286,99.85884295808144
47,200607,0,5,48.0,21,81.72619047619048,99.58584142443769
47,200607,0,5,16.0,0,83.81512605042016,98.35345711311695
47,200607,0,5,16.0,0,83.63333333333334,99.1504811825233
47,200607,0,5,16.0,0,84.616,99.03056773234259
47,200607,0,5,16.0,0,82.44370860927151,99.13201618116844
84,200607,0,2,36.0,0,79.47368421052632,98.46244441874028
47,200607,1,0,32.0,120,77.76923076923076,99.47759604312994
21,200606,1,0,24.0,10,78.53333333333333,99.5214871500263
45,200607,0,2,32.0,120,84.05714285714286,99.60437905856459
45,200607,0,2,32.0,120,79.9090909090909,100.0
45,200607,0,2,32.0,120,78.33333333333333,99.2629726401674
45,200606,1,1,32.0,120,80.13636363636364,99.53497568635538
45,200606,1,1,24.0,200,82.51764705882353,99.86966236272636
84,200607,1,0,32.0,120,83.99047619047619,99.18632423603424
45,200607,0,0,48.0,0,74.65094339622641,97.75318516114784
47,200607,0,4,16.0,20,73.94,99.75195000242235
47,200607,0,4,16.0,21,84.72,100.0
47,200607,0,4,32.0,120,78.81666666666666,99.83494466676191
47,200607,0,4,16.0,21,85.825,100.0
47,200607,0,4,16.0,23,83.49999999999999,100.0
84,200607,0,3,16.0,22,90.0,100.0
84,200607,0,3,16.0,20,69.8888888888889,100.0
84,200607,0,3,16.0,23,88.0,100.0
84,200608,1,1,16.0,10,84.39393939393939,98.36555348606792
84,200608,1,1,16.0,20,82.23076923076924,99.71034860688127
84,200609,0,0,48.0,0,83.6046511627907,99.02092707652771
45,200609,0,4,16.0,20,73.125,99.68854553196668
45,200609,0,4,nan,200,82.1875,99.40401674429168
45,200609,0,4,16.0,22,82.3,70.0
45,200609,0,4,16.0,22,82.1,100.0
45,200609,0,4,16.0,21,79.325,100.0
21,200609,1,0,8.0,0,74.94680851063829,98.61182741311022
47,200609,0,2,16.0,20,74.39999999999998,98.18606269894369
47,200609,0,2,16.0,21,86.0,100.0
47,200609,0,2,16.0,23,81.6,100.0
45,200610,1,3,16.0,20,75.45454545454545,99.77486588690529
45,200610,1,3,16.0,21,85.26,100.0
45,200610,1,3,16.0,21,85.0,96.9425319657159
45,200610,1,3,16.0,23,81.38000000000002,100.0
47,200612,1,0,nan,200,84.33766233766234,97.97787879949043
45,200604,1,0,40.0,120,78.73825503355704,99.22852488929531
47,200606,0,0,40.0,120,69.71621621621621,98.7731484438171
6,200703,1,0,nan,200,80.78947368421052,98.81843394347707
84,200704,1,1,72.0,10,73.46428571428571,98.60174123972892
84,200704,1,0,32.0,20,82.1794871794872,100.0
21.0,nan,0.0,6.0,16.0,0.0,84.51041666666667,98.70100123205329
21.0,nan,0.0,6.0,16.0,0.0,82.73949579831933,98.69385841521029
21.0,nan,0.0,6.0,16.0,0.0,82.90140845070422,97.36669976060337
45.0,nan,0.0,1.0,36.0,0.0,75.31168831168831,98.59457424332344
45.0,nan,0.0,1.0,nan,200.0,89.79207920792079,96.4203483346296
24.0,nan,0.0,2.0,32.0,120.0,85.33333333333333,96.8772122541572
52.0,nan,1.0,2.0,nan,200.0,83.25,96.87069840821276
52.0,nan,1.0,2.0,24.0,120.0,81.6,98.91651557559065
52.0,nan,1.0,2.0,nan,200.0,82.91666666666667,98.86544662436714
84.0,nan,1.0,1.0,nan,200.0,84.55696202531645,99.12518523413489
84.0,nan,1.0,1.0,32.0,10.0,78.66666666666667,98.50343759964048
84.0,nan,0.0,1.0,nan,200.0,84.25925925925925,99.72138055355863
47.0,nan,1.0,4.0,48.0,10.0,80.92708333333333,99.02265538138552
47.0,nan,1.0,4.0,16.0,0.0,85.85714285714286,99.32980797092564
47.0,nan,1.0,4.0,16.0,0.0,81.46296296296295,98.39300120530613
47.0,nan,1.0,4.0,16.0,0.0,84.09448818897637,97.6895051847397
47.0,nan,1.0,4.0,16.0,0.0,84.95238095238095,95.34017879166508
52.0,nan,1.0,0.0,32.0,120.0,74.59405940594058,98.00971835671177
47.0,nan,1.0,4.0,36.0,0.0,80.02272727272727,99.59533174069199
47.0,nan,1.0,4.0,36.0,0.0,78.54166666666667,100.0
47.0,nan,1.0,4.0,36.0,0.0,81.48888888888891,98.90667645104679
47.0,nan,1.0,4.0,36.0,0.0,78.24444444444444,99.60971972755767
45.0,nan,0.0,2.0,48.0,10.0,76.57142857142857,99.4844606539341
45.0,nan,0.0,2.0,16.0,10.0,84.26530612244899,98.46289802504036
45.0,nan,0.0,2.0,16.0,0.0,84.28571428571429,98.15686804525758
47.0,nan,1.0,4.0,40.0,22.0,78.84,94.8181222743804
47.0,nan,1.0,4.0,48.0,22.0,80.56,97.09477788800119
47.0,nan,1.0,4.0,nan,202.0,79.8,96.5476620363007
47.0,nan,1.0,4.0,nan,202.0,77.24,95.0518383019122
45.0,nan,0.0,0.0,36.0,0.0,77.33333333333333,98.78411236827937
45.0,nan,1.0,4.0,36.0,0.0,74.97872340425532,97.74079063088699
45.0,nan,1.0,4.0,36.0,0.0,81.71794871794873,99.06127644748956
45.0,nan,1.0,4.0,36.0,0.0,77.59375,97.26396097137429
45.0,nan,1.0,4.0,36.0,0.0,78.8695652173913,100.0
45.0,nan,1.0,4.0,36.0,0.0,80.05714285714286,99.56249671533494
21.0,nan,1.0,0.0,nan,200.0,85.92105263157896,97.79156194402285
45.0,nan,1.0,1.0,24.0,20.0,77.61290322580646,98.99337514776056
52.0,nan,1.0,3.0,40.0,10.0,81.88732394366197,98.86759718778728
52.0,nan,1.0,3.0,32.0,120.0,85.22222222222223,97.68916483092372
52.0,nan,1.0,3.0,nan,200.0,79.59677419354837,99.65932552826165
52.0,nan,1.0,3.0,56.0,10.0,81.66666666666667,99.68520505956793
47.0,nan,1.0,1.0,48.0,20.0,92.32142857142857,98.86464045902868
47.0,nan,1.0,1.0,nan,200.0,85.82142857142857,100.0
45.0,nan,0.0,4.0,8.0,0.0,87.98780487804878,98.5742560853078
45.0,nan,0.0,4.0,8.0,0.0,85.00892857142857,98.6638598738735
47.0,nan,0.0,0.0,32.0,120.0,83.96428571428571,100.0
52.0,nan,1.0,3.0,8.0,0.0,65.0,98.86736228528048
52.0,nan,1.0,3.0,8.0,0.0,80.26344086021507,98.521324383684
84.0,nan,1.0,1.0,40.0,23.0,78.27868852459017,98.15822045558373
84.0,nan,1.0,1.0,16.0,23.0,75.61016949152544,98.48804506188576
84.0,nan,1.0,4.0,nan,200.0,82.60377358490567,99.03910110639751
84.0,nan,1.0,0.0,32.0,120.0,73.07692307692308,99.10601125931612
56.0,nan,1.0,2.0,nan,200.0,86.0875,98.71243853823223
56.0,nan,1.0,2.0,24.0,20.0,82.80851063829788,97.82214104781374
56.0,nan,1.0,0.0,8.0,0.0,87.58904109589041,98.31130053362988
21.0,nan,0.0,4.0,16.0,120.0,82.94845360824742,97.91305543991713
21.0,nan,0.0,4.0,16.0,10.0,82.47058823529412,98.30908921994093
21.0,nan,0.0,4.0,32.0,120.0,82.625,98.96754809525109
21.0,nan,0.0,4.0,nan,299.0,82.01785714285714,98.78045721996818
21.0,nan,0.0,4.0,nan,299.0,83.32,98.50508296437842
21.0,nan,0.0,0.0,32.0,120.0,80.42857142857143,100.0
56.0,nan,0.0,2.0,8.0,0.0,84.95283018867924,98.7097527412474
56.0,nan,0.0,2.0,8.0,0.0,80.69411764705882,97.13390823471
56.0,nan,0.0,2.0,8.0,0.0,85.3888888888889,98.0056550273822
56.0,nan,1.0,0.0,8.0,0.0,82.37974683544304,98.38116011456616
47.0,nan,1.0,0.0,12.0,200.0,98.2278481012658,99.61444592723579
47.0,nan,0.0,1.0,96.0,20.0,81.32142857142857,97.70953130700485
47.0,nan,0.0,0.0,64.0,20.0,80.91666666666667,99.0603241642642
21.0,nan,1.0,2.0,48.0,23.0,85.54545454545455,99.70829193554323
21.0,nan,1.0,2.0,24.0,10.0,84.85714285714286,98.17560781894643
21.0,nan,1.0,2.0,24.0,10.0,83.78260869565217,99.07024193910677
21.0,nan,1.0,0.0,32.0,120.0,78.48780487804878,98.94472326386506
21.0,nan,1.0,2.0,32.0,10.0,81.84615384615384,98.96131396402271
21.0,nan,1.0,2.0,nan,200.0,83.76,98.7960552385738
21.0,nan,1.0,2.0,32.0,120.0,83.02173913043478,99.61363800201285
56.0,nan,0.0,2.0,32.0,20.0,84.45454545454545,99.5147689967972
56.0,nan,0.0,2.0,48.0,10.0,81.79411764705883,99.74470180400499
56.0,nan,0.0,2.0,40.0,120.0,80.0,99.8229554271846
21.0,nan,1.0,0.0,32.0,120.0,68.69924812030075,98.2199925286635
21.0,nan,1.0,0.0,24.0,200.0,81.31147540983606,99.4947305631793
84.0,nan,1.0,0.0,40.0,10.0,83.28205128205127,98.65264258531492
56.0,nan,1.0,0.0,24.0,200.0,78.70224719101124,99.39835965167893
56.0,nan,0.0,4.0,16.0,20.0,70.39999999999998,100.0
56.0,nan,0.0,4.0,16.0,22.0,78.6,100.0
56.0,nan,0.0,4.0,32.0,20.0,84.10714285714286,99.54318902993812
56.0,nan,0.0,4.0,16.0,22.0,80.3,100.0
56.0,nan,1.0,1.0,32.0,20.0,69.96825396825396,99.35383683094672
56.0,nan,1.0,1.0,40.0,21.0,65.52777777777777,99.3938131510785
45.0,nan,1.0,2.0,32.0,10.0,76.95238095238095,98.45920559601984
56.0,nan,1.0,0.0,8.0,0.0,77.01190476190476,98.39436984840084
45.0,nan,1.0,1.0,32.0,120.0,68.57303370786515,99.48093621034019
56.0,nan,0.0,3.0,16.0,20.0,68.25999999999999,100.0
56.0,nan,0.0,3.0,16.0,22.0,85.6,100.0
56.0,nan,0.0,3.0,16.0,22.0,81.15,100.0
56.0,nan,0.0,3.0,16.0,21.0,82.5,100.0
47.0,nan,0.0,1.0,48.0,10.0,88.48780487804878,98.49547486092442
47.0,nan,0.0,1.0,nan,200.0,89.0,99.0554539070338
